_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TIMESTAMP,TIMESTAMP,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,symChange,CA
66d84f14e28bd85dd9baef99,UNITDSPR,EQ,N,2024-09-04,2024-09-03T18:30:00.000Z,1507.0,1465.3,1475.0,1499.35,1499.45,1478.9,590555,881998400.85,1507.0,981.35,44612,INE854D01024,2024-09-04T12:14:12.756Z,2024-09-04T12:14:12.756Z,0,,1493.51,04-Sep-2024,,
66d719fe62903c2b898b8ddd,UNITDSPR,EQ,N,2024-09-03,2024-09-02T18:30:00.000Z,1503.15,1475.0,1490.0,1478.9,1477.0,1484.85,702946,1045974386.15,1503.15,981.35,54711,INE854D01024,2024-09-03T14:15:26.826Z,2024-09-03T14:15:26.826Z,0,,1487.99,03-Sep-2024,,
66d67779b88d538f051f74dd,UNITDSPR,EQ,N,2024-09-02,2024-09-01T18:30:00.000Z,1495.95,1474.6,1485.0,1484.85,1488.0,1474.35,817883,1213734489.1,1495.95,981.35,53906,INE854D01024,2024-09-03T02:42:01.813Z,2024-09-03T02:42:01.813Z,0,,1484.0,02-Sep-2024,,
66d1b45ce006af35e6e8cdba,UNITDSPR,EQ,N,2024-08-30,2024-08-29T18:30:00.000Z,1484.35,1432.65,1457.0,1474.35,1480.0,1448.85,2319735,3405741590.0,1484.35,981.35,74882,INE854D01024,2024-08-30T12:00:28.842Z,2024-08-30T12:00:28.842Z,0,,1468.16,30-Aug-2024,,
66d062e1f5482a5c7eaf8d39,UNITDSPR,EQ,N,2024-08-29,2024-08-28T18:30:00.000Z,1458.0,1430.2,1458.0,1448.85,1444.05,1448.3,409294,590532768.5,1480.4,981.35,21238,INE854D01024,2024-08-29T12:00:33.230Z,2024-08-29T12:00:33.230Z,0,,1442.81,29-Aug-2024,,
66cf11657b802c4bfaae0669,UNITDSPR,EQ,N,2024-08-28,2024-08-27T18:30:00.000Z,1457.85,1432.0,1450.05,1448.3,1445.05,1428.95,1221654,1765107512.1,1480.4,981.35,51678,INE854D01024,2024-08-28T12:00:37.835Z,2024-08-28T12:00:37.835Z,0,,1444.85,28-Aug-2024,,
66cde2ab518659f3060a0098,UNITDSPR,EQ,N,2024-08-27,2024-08-26T18:30:00.000Z,1466.5,1425.0,1465.0,1428.95,1430.9,1457.45,580798,835004355.2,1480.4,981.35,36288,INE854D01024,2024-08-27T14:28:59.474Z,2024-08-27T14:28:59.474Z,0,,1437.68,27-Aug-2024,,
66cc6e5eba69ced25fa286a1,UNITDSPR,EQ,N,2024-08-26,2024-08-25T18:30:00.000Z,1459.95,1424.5,1438.0,1457.45,1456.4,1429.65,833325,1207794557.45,1480.4,981.35,46933,INE854D01024,2024-08-26T12:00:30.914Z,2024-08-26T12:00:30.914Z,0,,1449.37,26-Aug-2024,,
66c879df058b8575098407d4,UNITDSPR,EQ,N,2024-08-23,2024-08-22T18:30:00.000Z,1458.0,1424.9,1458.0,1429.65,1428.95,1451.8,487071,699382943.3,1480.4,981.35,30433,INE854D01024,2024-08-23T12:00:31.428Z,2024-08-23T12:00:31.428Z,0,,1435.9,23-Aug-2024,,
66c7285ca6c9947ff6c327a2,UNITDSPR,EQ,N,2024-08-22,2024-08-21T18:30:00.000Z,1463.0,1432.2,1444.0,1451.8,1455.0,1431.65,1011531,1469297031.8,1480.4,981.35,45916,INE854D01024,2024-08-22T12:00:28.807Z,2024-08-22T12:00:28.807Z,0,,1452.55,22-Aug-2024,,
66c5d6de7450e8bd160eebef,UNITDSPR,EQ,N,2024-08-21,2024-08-20T18:30:00.000Z,1437.05,1402.0,1412.9,1431.65,1435.4,1407.25,614100,873558324.35,1480.4,981.35,25488,INE854D01024,2024-08-21T12:00:30.560Z,2024-08-21T12:00:30.560Z,0,,1422.5,21-Aug-2024,,
66c4855f6ed189eaad1843f5,UNITDSPR,EQ,N,2024-08-20,2024-08-19T18:30:00.000Z,1411.45,1398.75,1402.9,1407.25,1407.0,1402.9,410409,576592331.6,1480.4,981.35,20337,INE854D01024,2024-08-20T12:00:31.070Z,2024-08-20T12:00:31.070Z,0,,1404.92,20-Aug-2024,,
66c333dd9e25e275ce28b3c9,UNITDSPR,EQ,N,2024-08-19,2024-08-18T18:30:00.000Z,1423.75,1398.85,1409.3,1402.9,1406.0,1406.3,828423,1166330461.75,1480.4,981.35,54490,INE854D01024,2024-08-19T12:00:29.506Z,2024-08-19T12:00:29.506Z,0,,1407.89,19-Aug-2024,,
66bf3f7edfeef73be619d46a,UNITDSPR,EQ,N,2024-08-16,2024-08-15T18:30:00.000Z,1417.45,1395.4,1405.0,1406.3,1406.5,1404.55,904222,1267895119.75,1480.4,976.05,44579,INE854D01024,2024-08-16T12:01:02.094Z,2024-08-16T12:01:02.094Z,0,,1402.19,16-Aug-2024,,
66bcc582ee2fb2a6f7392179,UNITDSPR,EQ,N,2024-08-14,2024-08-13T18:30:00.000Z,1407.95,1391.2,1406.0,1404.55,1403.0,1403.2,363536,509141808.05,1480.4,976.05,31204,INE854D01024,2024-08-14T14:56:02.462Z,2024-08-14T14:56:02.462Z,0,,1400.53,14-Aug-2024,,
66bb4ada8ef9995963de01d5,UNITDSPR,EQ,N,2024-08-13,2024-08-12T18:30:00.000Z,1429.25,1400.0,1424.9,1403.2,1405.6,1418.0,778303,1098915319.95,1480.4,976.05,31960,INE854D01024,2024-08-13T12:00:26.923Z,2024-08-13T12:00:26.923Z,0,,1411.94,13-Aug-2024,,
66b9f95a8308cafe1544b75e,UNITDSPR,EQ,N,2024-08-12,2024-08-11T18:30:00.000Z,1450.0,1414.0,1449.95,1418.0,1422.0,1454.95,1029967,1472561933.9,1480.4,976.05,37020,INE854D01024,2024-08-12T12:00:26.724Z,2024-08-12T12:00:26.724Z,0,,1429.72,12-Aug-2024,,
66b604fd667796db79912cc9,UNITDSPR,EQ,N,2024-08-09,2024-08-08T18:30:00.000Z,1480.4,1446.1,1459.9,1454.95,1446.1,1459.8,528351,775682567.85,1480.4,976.05,46062,INE854D01024,2024-08-09T12:01:01.642Z,2024-08-09T12:01:01.642Z,0,,1468.12,09-Aug-2024,,
66b4b35ec885d3c32a444c19,UNITDSPR,EQ,N,2024-08-08,2024-08-07T18:30:00.000Z,1470.4,1455.3,1470.0,1459.8,1457.5,1462.8,552871,808343506.65,1470.4,976.05,46628,INE854D01024,2024-08-08T12:00:30.760Z,2024-08-08T12:00:30.760Z,0,,1462.08,08-Aug-2024,,
66b361de25658921b21ce12f,UNITDSPR,EQ,N,2024-08-07,2024-08-06T18:30:00.000Z,1466.0,1421.25,1425.1,1462.8,1463.85,1411.1,1689987,2456046278.75,1466.0,976.05,89064,INE854D01024,2024-08-07T12:00:30.937Z,2024-08-07T12:00:30.937Z,0,,1453.29,07-Aug-2024,,
66b2105f8897c6b999ebee88,UNITDSPR,EQ,N,2024-08-06,2024-08-05T18:30:00.000Z,1428.45,1391.0,1400.3,1411.1,1412.0,1400.25,396031,560678981.75,1450.0,976.05,28802,INE854D01024,2024-08-06T12:00:31.218Z,2024-08-06T12:00:31.218Z,0,,1415.75,06-Aug-2024,,
66b0bedc24ac63aa548e3a49,UNITDSPR,EQ,N,2024-08-05,2024-08-04T18:30:00.000Z,1435.85,1382.65,1386.0,1400.25,1401.2,1421.0,1199119,1689807771.1,1450.0,976.05,63992,INE854D01024,2024-08-05T12:00:28.960Z,2024-08-05T12:00:28.960Z,0,,1409.21,05-Aug-2024,,
66acca5c77e5a8267d0c7256,UNITDSPR,EQ,N,2024-08-02,2024-08-01T18:30:00.000Z,1431.0,1394.1,1400.0,1421.0,1427.95,1413.75,1436552,2040983881.6,1450.0,976.05,43302,INE854D01024,2024-08-02T12:00:28.937Z,2024-08-02T12:00:28.937Z,0,,1420.75,02-Aug-2024,,
66ab78da65d3e4dd6f8cf479,UNITDSPR,EQ,N,2024-08-01,2024-07-31T18:30:00.000Z,1421.0,1406.05,1411.0,1413.75,1417.7,1413.3,489925,691964871.2,1450.0,976.05,28748,INE854D01024,2024-08-01T12:00:26.818Z,2024-08-01T12:00:26.818Z,0,,1412.39,01-Aug-2024,,
66aa277d32102a9a6f05068a,UNITDSPR,EQ,N,2024-07-31,2024-07-30T18:30:00.000Z,1424.5,1406.25,1413.85,1413.3,1406.9,1409.25,940385,1328665678.6,1450.0,976.05,50890,INE854D01024,2024-07-31T12:01:01.558Z,2024-07-31T12:01:01.558Z,0,,1412.9,31-Jul-2024,,
66a8d5db89acd65cb01c4223,UNITDSPR,EQ,N,2024-07-30,2024-07-29T18:30:00.000Z,1430.0,1404.4,1410.0,1409.25,1406.3,1421.1,394332,559007951.1,1450.0,976.05,38659,INE854D01024,2024-07-30T12:00:27.354Z,2024-07-30T12:00:27.354Z,0,,1417.61,30-Jul-2024,,
66a7845c13f6374e5f34e01f,UNITDSPR,EQ,N,2024-07-29,2024-07-28T18:30:00.000Z,1434.95,1406.3,1430.0,1421.1,1420.15,1415.4,860229,1220516376.85,1450.0,976.05,62506,INE854D01024,2024-07-29T12:00:28.870Z,2024-07-29T12:00:28.870Z,0,,1418.83,29-Jul-2024,,
66a38fdc1e866e619ff0b354,UNITDSPR,EQ,N,2024-07-26,2024-07-25T18:30:00.000Z,1442.7,1410.75,1441.05,1415.4,1420.85,1443.8,892506,1268935934.15,1450.0,973.25,42904,INE854D01024,2024-07-26T12:00:28.964Z,2024-07-26T12:00:28.964Z,0,,1421.77,26-Jul-2024,,
66a23e7eea8cc7f6a7f59f34,UNITDSPR,EQ,N,2024-07-25,2024-07-24T18:30:00.000Z,1450.0,1337.85,1374.0,1443.8,1445.0,1382.85,3367113,4785324473.95,1450.0,973.25,129300,INE854D01024,2024-07-25T12:01:02.445Z,2024-07-25T12:01:02.445Z,0,,1421.2,25-Jul-2024,,
66a0ecfe7c00c246b7a281aa,UNITDSPR,EQ,N,2024-07-24,2024-07-23T18:30:00.000Z,1417.3,1342.0,1360.0,1382.85,1395.35,1332.0,6354785,8862552740.5,1417.3,973.25,181178,INE854D01024,2024-07-24T12:01:02.014Z,2024-07-24T12:01:02.014Z,0,,1394.63,24-Jul-2024,,
669f9b5d61acb77414b3df4a,UNITDSPR,EQ,N,2024-07-23,2024-07-22T18:30:00.000Z,1335.65,1263.55,1317.5,1332.0,1334.7,1308.1,1093010,1430142960.95,1335.65,973.25,75043,INE854D01024,2024-07-23T12:00:29.092Z,2024-07-23T12:00:29.092Z,0,,1308.44,23-Jul-2024,,
669e49fdf3b8af0c7fd6cc2b,UNITDSPR,EQ,N,2024-07-22,2024-07-21T18:30:00.000Z,1315.0,1292.5,1295.05,1308.1,1303.0,1297.75,1066896,1394925978.95,1334.85,973.25,45584,INE854D01024,2024-07-22T12:01:01.798Z,2024-07-22T12:01:01.798Z,0,,1307.46,22-Jul-2024,,
669a555c23bb3d30d24c251f,UNITDSPR,EQ,N,2024-07-19,2024-07-18T18:30:00.000Z,1314.65,1288.85,1306.0,1297.75,1296.0,1299.45,1365917,1780683485.05,1334.85,946.35,89670,INE854D01024,2024-07-19T12:00:28.561Z,2024-07-19T12:00:28.561Z,0,,1303.65,19-Jul-2024,,
669903ddf56786bf1ec07259,UNITDSPR,EQ,N,2024-07-18,2024-07-17T18:30:00.000Z,1302.0,1282.85,1298.0,1299.45,1300.0,1298.6,558296,723183188.05,1334.85,946.35,35184,INE854D01024,2024-07-18T12:00:29.196Z,2024-07-18T12:00:29.196Z,0,,1295.34,18-Jul-2024,,
669660fd902d6e072e74e988,UNITDSPR,EQ,N,2024-07-16,2024-07-15T18:30:00.000Z,1317.45,1292.3,1308.0,1298.6,1300.05,1303.7,1048505,1367109711.15,1334.85,946.35,43931,INE854D01024,2024-07-16T12:01:01.731Z,2024-07-16T12:01:01.731Z,0,,1303.87,16-Jul-2024,,
66950f7e93c207e10b0f1897,UNITDSPR,EQ,N,2024-07-15,2024-07-14T18:30:00.000Z,1308.0,1275.95,1289.65,1303.7,1305.5,1289.65,551101,713731515.7,1334.85,946.35,30545,INE854D01024,2024-07-15T12:01:02.464Z,2024-07-15T12:01:02.464Z,0,,1295.1,15-Jul-2024,,
66911add3a4b669eacb49986,UNITDSPR,EQ,N,2024-07-12,2024-07-11T18:30:00.000Z,1292.7,1273.2,1284.5,1289.65,1286.55,1284.5,703819,904504507.0,1334.85,905.2,32932,INE854D01024,2024-07-12T12:00:29.481Z,2024-07-12T12:00:29.481Z,0,,1285.14,12-Jul-2024,,"[{'symbol': 'UNITDSPR', 'series': 'EQ', 'ind': '-', 'faceVal': '2', 'subject': 'Dividend - Rs 5 Per Share', 'exDate': '12-Jul-2024', 'recDate': '12-Jul-2024', 'bcStartDate': '-', 'bcEndDate': '-', 'ndStartDate': '-', 'comp': 'United Spirits Limited', 'isin': 'INE854D01024', 'ndEndDate': '-', 'caBroadcastDate': None}]"
668fc97e6e6d235d4f1e9bd0,UNITDSPR,EQ,N,2024-07-11,2024-07-10T18:30:00.000Z,1294.1,1274.7,1280.0,1284.5,1284.75,1281.05,682041,874458660.5,1334.85,905.2,30612,INE854D01024,2024-07-11T12:01:02.432Z,2024-07-11T12:01:02.432Z,0,,1282.12,11-Jul-2024,,
668e77dd044ff9e38eb51ba1,UNITDSPR,EQ,N,2024-07-10,2024-07-09T18:30:00.000Z,1295.45,1267.0,1289.75,1281.05,1281.85,1288.25,854243,1092423160.7,1334.85,905.2,40586,INE854D01024,2024-07-10T12:00:29.278Z,2024-07-10T12:00:29.278Z,0,,1278.82,10-Jul-2024,,
668d26638c1b4f7c2834ee0e,UNITDSPR,EQ,N,2024-07-09,2024-07-08T18:30:00.000Z,1306.85,1276.1,1279.0,1288.25,1288.45,1272.1,2432990,3149083003.45,1334.85,905.2,48537,INE854D01024,2024-07-09T12:00:35.958Z,2024-07-09T12:00:35.958Z,0,,1294.33,09-Jul-2024,,
668bd4dc201aada30b648362,UNITDSPR,EQ,N,2024-07-08,2024-07-07T18:30:00.000Z,1279.0,1257.0,1257.0,1272.1,1277.3,1254.15,2122654,2696435734.5,1334.85,905.2,73898,INE854D01024,2024-07-08T12:00:28.712Z,2024-07-08T12:00:28.712Z,0,,1270.31,08-Jul-2024,,
6687e0ba006e2dd8bd3e48b7,UNITDSPR,EQ,N,2024-07-05,2024-07-04T18:30:00.000Z,1267.75,1249.3,1259.4,1254.15,1251.95,1259.4,779976,981057657.95,1334.85,905.2,31441,INE854D01024,2024-07-05T12:02:02.542Z,2024-07-05T12:02:02.542Z,0,,1257.8,05-Jul-2024,,
66868efd4efe695e05cc974e,UNITDSPR,EQ,N,2024-07-04,2024-07-03T18:30:00.000Z,1281.95,1257.0,1265.25,1259.4,1261.95,1271.5,375289,474302220.55,1334.85,905.2,23694,INE854D01024,2024-07-04T12:01:01.590Z,2024-07-04T12:01:01.590Z,0,,1263.83,04-Jul-2024,,
66853d5c1e94102a9bdfba40,UNITDSPR,EQ,N,2024-07-03,2024-07-02T18:30:00.000Z,1286.15,1268.1,1280.0,1271.5,1270.5,1274.95,420654,535565049.35,1334.85,905.2,25234,INE854D01024,2024-07-03T12:00:28.830Z,2024-07-03T12:00:28.830Z,0,,1273.17,03-Jul-2024,,
6683ebfe3a128b5ea63d0371,UNITDSPR,EQ,N,2024-07-02,2024-07-01T18:30:00.000Z,1292.0,1263.95,1274.0,1274.95,1277.9,1267.8,749206,957725125.95,1334.85,905.2,53502,INE854D01024,2024-07-02T12:01:02.274Z,2024-07-02T12:01:02.274Z,0,,1278.32,02-Jul-2024,,
66829a611902e1e411887995,UNITDSPR,EQ,N,2024-07-01,2024-06-30T18:30:00.000Z,1276.65,1255.25,1261.1,1267.8,1265.95,1276.5,533705,675816345.5,1334.85,905.2,29819,INE854D01024,2024-07-01T12:00:33.266Z,2024-07-01T12:00:33.266Z,0,,1266.27,01-Jul-2024,,
667ea5feea8757884feea929,UNITDSPR,EQ,N,2024-06-28,2024-06-27T18:30:00.000Z,1298.0,1272.75,1287.0,1276.5,1281.0,1287.8,632972,811706388.6,1334.85,896.4,39221,INE854D01024,2024-06-28T12:01:02.052Z,2024-06-28T12:01:02.052Z,0,,1282.37,28-Jun-2024,,
667d5460b3b58bd7a2b067d0,UNITDSPR,EQ,N,2024-06-27,2024-06-26T18:30:00.000Z,1294.85,1263.85,1265.05,1287.8,1290.0,1276.8,619542,793678475.65,1334.85,896.4,31650,INE854D01024,2024-06-27T12:00:32.889Z,2024-06-27T12:00:32.889Z,0,,1281.07,27-Jun-2024,,
667c02de4af4410a6a250dfd,UNITDSPR,EQ,N,2024-06-26,2024-06-25T18:30:00.000Z,1291.2,1270.0,1279.7,1276.8,1272.9,1281.9,370291,473983210.4,1334.85,896.4,23979,INE854D01024,2024-06-26T12:00:30.784Z,2024-06-26T12:00:30.784Z,0,,1280.03,26-Jun-2024,,
667ab17d0347712cb6f261f3,UNITDSPR,EQ,N,2024-06-25,2024-06-24T18:30:00.000Z,1309.75,1275.55,1309.75,1281.9,1282.0,1298.35,612621,789346042.0,1334.85,896.4,28109,INE854D01024,2024-06-25T12:01:01.859Z,2024-06-25T12:01:01.859Z,0,,1288.47,25-Jun-2024,,
66795fe0386c742929d808b0,UNITDSPR,EQ,N,2024-06-24,2024-06-23T18:30:00.000Z,1301.85,1245.75,1255.0,1298.35,1295.3,1260.65,1700427,2187965056.85,1334.85,896.4,38116,INE854D01024,2024-06-24T12:00:32.849Z,2024-06-24T12:00:32.849Z,0,,1286.72,24-Jun-2024,,
66756b7e2b4d0bb89aba608a,UNITDSPR,EQ,N,2024-06-21,2024-06-20T18:30:00.000Z,1275.95,1255.0,1275.0,1260.65,1257.0,1265.55,580871,733740288.3,1334.85,888.35,28576,INE854D01024,2024-06-21T12:01:02.055Z,2024-06-21T12:01:02.055Z,0,,1263.17,21-Jun-2024,,
667419fed1879aabb556b659,UNITDSPR,EQ,N,2024-06-20,2024-06-19T18:30:00.000Z,1278.75,1259.0,1272.95,1265.55,1266.15,1272.85,388681,491498586.0,1334.85,888.35,17586,INE854D01024,2024-06-20T12:01:02.585Z,2024-06-20T12:01:02.585Z,0,,1264.53,20-Jun-2024,,
6672c860f63cf1c477afd5f6,UNITDSPR,EQ,N,2024-06-19,2024-06-18T18:30:00.000Z,1281.25,1245.75,1255.0,1272.85,1267.75,1252.6,1292892,1642112037.05,1334.85,888.35,65620,INE854D01024,2024-06-19T12:00:32.913Z,2024-06-19T12:00:32.913Z,0,,1270.11,19-Jun-2024,,
667176feca874446a01b677e,UNITDSPR,EQ,N,2024-06-18,2024-06-17T18:30:00.000Z,1274.85,1237.0,1265.0,1252.6,1254.0,1269.0,3609667,4488453194.4,1334.85,888.35,72132,INE854D01024,2024-06-18T12:01:02.345Z,2024-06-18T12:01:02.345Z,0,,1243.45,18-Jun-2024,,
666c30de45638033163be2d3,UNITDSPR,EQ,N,2024-06-14,2024-06-13T18:30:00.000Z,1282.55,1258.2,1282.55,1269.0,1270.0,1275.45,1574896,1999611157.6,1334.85,872.0,48177,INE854D01024,2024-06-14T12:00:30.614Z,2024-06-14T12:00:30.614Z,0,,1269.68,14-Jun-2024,,
666adf610679151efa7f5eef,UNITDSPR,EQ,N,2024-06-13,2024-06-12T18:30:00.000Z,1300.0,1272.4,1292.0,1275.45,1274.4,1290.85,1049119,1343023458.1,1334.85,872.0,39515,INE854D01024,2024-06-13T12:00:33.266Z,2024-06-13T12:00:33.266Z,0,,1280.14,13-Jun-2024,,
66698de029b7c9e0e89223b2,UNITDSPR,EQ,N,2024-06-12,2024-06-11T18:30:00.000Z,1318.7,1284.35,1318.7,1290.85,1293.85,1317.7,1374418,1782602484.05,1334.85,872.0,41821,INE854D01024,2024-06-12T12:00:32.550Z,2024-06-12T12:00:32.550Z,0,,1296.99,12-Jun-2024,,
66683c5e65f4e9327f36facf,UNITDSPR,EQ,N,2024-06-11,2024-06-10T18:30:00.000Z,1334.85,1312.0,1316.1,1317.7,1318.0,1315.1,625503,825733059.7,1334.85,872.0,31745,INE854D01024,2024-06-11T12:00:30.588Z,2024-06-11T12:00:30.588Z,0,,1320.11,11-Jun-2024,,
6666eae085a79e4320afcb65,UNITDSPR,EQ,N,2024-06-10,2024-06-09T18:30:00.000Z,1327.0,1307.15,1327.0,1315.1,1315.0,1307.55,654963,861391001.7,1327.0,872.0,20675,INE854D01024,2024-06-10T12:00:32.595Z,2024-06-10T12:00:32.595Z,0,,1315.18,10-Jun-2024,,
6662f67d70dfce8400246103,UNITDSPR,EQ,N,2024-06-07,2024-06-06T18:30:00.000Z,1320.0,1294.65,1306.45,1307.55,1303.0,1305.45,1151764,1501800470.6,1320.0,864.5,37661,INE854D01024,2024-06-07T12:01:01.791Z,2024-06-07T12:01:01.791Z,0,,1303.91,07-Jun-2024, Symbol changed to UNITDSPR. Company name changed to UNITED SPIRITS LIMITED.,
6661a4fff5faf7b3ccbbf767,MCDOWELL-N,EQ,N,2024-06-06,2024-06-05T18:30:00.000Z,1313.9,1268.55,1298.5,1305.45,1309.0,1298.5,1533822,1978141903.8,1313.9,864.5,69537,INE854D01024,2024-06-06T12:01:03.454Z,2024-06-06T12:01:03.454Z,0,,1289.68,06-Jun-2024,,
666053618799bb224ae82fed,MCDOWELL-N,EQ,N,2024-06-05,2024-06-04T18:30:00.000Z,1308.3,1212.3,1227.95,1298.5,1291.05,1204.0,2680777,3435462658.6,1308.3,864.5,103434,INE854D01024,2024-06-05T12:00:33.549Z,2024-06-05T12:00:33.549Z,0,,1281.52,05-Jun-2024,,
665f0ae7b216e0d57c8f4fc4,MCDOWELL-N,EQ,N,2024-06-04,2024-06-03T18:30:00.000Z,1234.95,1136.3,1179.05,1204.0,1210.05,1181.1,2908958,3458348581.4,1245.8,864.5,128352,INE854D01024,2024-06-04T12:39:03.151Z,2024-06-04T12:39:03.151Z,0,,1188.86,04-Jun-2024,,
665db0613350478376345bd5,MCDOWELL-N,EQ,N,2024-06-03,2024-06-02T18:30:00.000Z,1185.5,1166.4,1174.0,1181.1,1175.45,1159.4,1322571,1555567893.5,1245.8,864.5,67511,INE854D01024,2024-06-03T12:00:33.125Z,2024-06-03T12:00:33.125Z,0,,1176.17,03-Jun-2024,,
6659bbe56060e48c2cd542c4,MCDOWELL-N,EQ,N,2024-05-31,2024-05-30T18:30:00.000Z,1179.95,1153.3,1173.0,1159.4,1163.0,1171.35,2180048,2536613796.55,1245.8,851.55,60389,INE854D01024,2024-05-31T12:00:37.019Z,2024-05-31T12:00:37.019Z,0,,1163.56,31-May-2024,,
66586a61d33ab14a4dee5b08,MCDOWELL-N,EQ,N,2024-05-30,2024-05-29T18:30:00.000Z,1180.85,1163.85,1180.15,1171.35,1172.0,1180.15,787238,921193619.4,1245.8,851.55,43008,INE854D01024,2024-05-30T12:00:33.688Z,2024-05-30T12:00:33.688Z,0,,1170.16,30-May-2024,,
665718de8775eedbf00afe65,MCDOWELL-N,EQ,N,2024-05-29,2024-05-28T18:30:00.000Z,1191.85,1169.6,1190.15,1180.15,1177.8,1190.15,1137792,1341822861.8,1245.8,851.55,62207,INE854D01024,2024-05-29T12:00:30.926Z,2024-05-29T12:00:30.926Z,0,,1179.32,29-May-2024,,
6655c77fd7f9c48ffd5a7317,MCDOWELL-N,EQ,N,2024-05-28,2024-05-27T18:30:00.000Z,1195.5,1162.05,1164.05,1190.15,1184.0,1157.7,4342918,5114629858.75,1245.8,851.55,114225,INE854D01024,2024-05-28T12:01:03.130Z,2024-05-28T12:01:03.130Z,0,,1177.69,28-May-2024,,
665475ff415b7061c6ee01a0,MCDOWELL-N,EQ,N,2024-05-27,2024-05-26T18:30:00.000Z,1214.45,1149.0,1192.0,1157.7,1151.9,1178.35,1470425,1726837636.95,1245.8,851.55,52729,INE854D01024,2024-05-27T12:01:03.532Z,2024-05-27T12:01:03.532Z,0,,1174.38,27-May-2024,,
6650815f5ee6f2b0431ecf39,MCDOWELL-N,EQ,N,2024-05-24,2024-05-23T18:30:00.000Z,1191.85,1168.1,1178.0,1178.35,1179.85,1174.15,908722,1072141224.45,1245.8,812.0,37424,INE854D01024,2024-05-24T12:00:31.339Z,2024-05-24T12:00:31.339Z,0,,1179.83,24-May-2024,,
664f2fe1ebe528ff4d4ec445,MCDOWELL-N,EQ,N,2024-05-23,2024-05-22T18:30:00.000Z,1193.1,1167.1,1193.05,1174.15,1172.85,1187.25,1087942,1278104204.05,1245.8,812.0,60608,INE854D01024,2024-05-23T12:00:33.512Z,2024-05-23T12:00:33.512Z,0,,1174.79,23-May-2024,,
664dde8016f3600134e7b47f,MCDOWELL-N,EQ,N,2024-05-22,2024-05-21T18:30:00.000Z,1189.9,1163.35,1167.0,1187.25,1185.3,1171.0,941607,1108257998.3,1245.8,812.0,68454,INE854D01024,2024-05-22T12:01:04.575Z,2024-05-22T12:01:04.575Z,0,,1176.99,22-May-2024,,
664c8cff0f8d58219d9e7ed2,MCDOWELL-N,EQ,N,2024-05-21,2024-05-20T18:30:00.000Z,1186.9,1164.15,1180.0,1171.0,1175.65,1181.05,977167,1147428717.7,1245.8,812.0,54153,INE854D01024,2024-05-21T12:01:03.717Z,2024-05-21T12:01:03.717Z,0,,1174.24,21-May-2024,,
6648987e879ff51aa06434b4,MCDOWELL-N,EQ,N,2024-05-18,2024-05-17T18:30:00.000Z,1191.85,1177.1,1190.0,1181.05,1182.4,1182.55,42975,50811028.65,1245.8,781.0,3317,INE854D01024,2024-05-18T12:01:02.999Z,2024-05-18T12:01:02.999Z,0,,1182.34,18-May-2024,,
664746e247c43e58a02dcf2b,MCDOWELL-N,EQ,N,2024-05-17,2024-05-16T18:30:00.000Z,1191.45,1168.25,1180.9,1182.55,1183.0,1177.1,592430,699640288.7,1245.8,781.0,25395,INE854D01024,2024-05-17T12:00:34.380Z,2024-05-17T12:00:34.380Z,0,,1180.97,17-May-2024,,
6645f56029cc17619b5f24f9,MCDOWELL-N,EQ,N,2024-05-16,2024-05-15T18:30:00.000Z,1185.0,1163.25,1180.1,1177.1,1179.0,1174.25,819159,962979140.75,1245.8,781.0,35014,INE854D01024,2024-05-16T12:00:32.703Z,2024-05-16T12:00:32.703Z,0,,1175.57,16-May-2024,,
6644a3e25a7728d3162ca0fe,MCDOWELL-N,EQ,N,2024-05-15,2024-05-14T18:30:00.000Z,1185.2,1165.3,1179.75,1174.25,1174.5,1175.6,573450,672506686.7,1245.8,781.0,31044,INE854D01024,2024-05-15T12:00:35.004Z,2024-05-15T12:00:35.004Z,0,,1172.74,15-May-2024,,
6643526200502da8b3177fd6,MCDOWELL-N,EQ,N,2024-05-14,2024-05-13T18:30:00.000Z,1196.15,1173.6,1187.1,1175.6,1176.1,1189.75,524864,618563851.25,1245.8,781.0,30201,INE854D01024,2024-05-14T12:00:34.740Z,2024-05-14T12:00:34.740Z,0,,1178.52,14-May-2024,,
664200dfa57217ee7a128629,MCDOWELL-N,EQ,N,2024-05-13,2024-05-12T18:30:00.000Z,1211.45,1177.0,1205.0,1189.75,1188.95,1202.4,447010,531534003.0,1245.8,781.0,25824,INE854D01024,2024-05-13T12:00:31.785Z,2024-05-13T12:00:31.785Z,0,,1189.09,13-May-2024,,
