_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TIMESTAMP,TIMESTAMP,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA,symChange
67e3ec5d6975d601d1541b85,TATAMOTORS,EQ,N,2025-03-26,2025-03-25T18:30:00.000Z,717.85,707.0,710.3,708.25,707.4,710.3,9363180,6660701025.15,1179.0,606.3,162046,INE155A01022,2025-03-26T12:00:29.071Z,2025-03-26T12:00:29.071Z,0,,711.37,26-Mar-2025,,
67e29ae16886ca8d3f384061,TATAMOTORS,EQ,N,2025-03-25,2025-03-24T18:30:00.000Z,723.05,706.35,719.0,710.3,707.5,713.5,13617465,9724634714.55,1179.0,606.3,276282,INE155A01022,2025-03-25T12:00:33.135Z,2025-03-25T12:00:33.135Z,0,,714.13,25-Mar-2025,,
67e1495df7d672cf7f967aa9,TATAMOTORS,EQ,N,2025-03-24,2025-03-23T18:30:00.000Z,717.5,702.05,710.0,713.5,713.9,702.95,11671359,8290546939.85,1179.0,606.3,234530,INE155A01022,2025-03-24T12:00:29.335Z,2025-03-24T12:00:29.335Z,0,,710.33,24-Mar-2025,,
67dd5500b2940f2c120882bd,TATAMOTORS,EQ,N,2025-03-21,2025-03-20T18:30:00.000Z,705.0,688.55,693.0,702.95,702.5,690.05,14823483,10374932720.55,1179.0,606.3,178336,INE155A01022,2025-03-21T12:01:04.194Z,2025-03-21T12:01:04.194Z,0,,699.9,21-Mar-2025,,
67dc0380a0a0310b8b80c436,TATAMOTORS,EQ,N,2025-03-20,2025-03-19T18:30:00.000Z,692.7,679.0,685.0,690.05,689.5,682.25,9712600,6670491465.7,1179.0,606.3,166825,INE155A01022,2025-03-20T12:01:04.786Z,2025-03-20T12:01:04.786Z,0,,686.79,20-Mar-2025,,
67dab2004f59cfaa65b78936,TATAMOTORS,EQ,N,2025-03-19,2025-03-18T18:30:00.000Z,685.75,678.55,685.4,682.25,681.05,680.05,9338414,6365882253.0,1179.0,606.3,181525,INE155A01022,2025-03-19T12:01:04.654Z,2025-03-19T12:01:04.654Z,0,,681.69,19-Mar-2025,,
67d9608017b1c5df844ab4c2,TATAMOTORS,EQ,N,2025-03-18,2025-03-17T18:30:00.000Z,681.7,663.9,665.0,680.05,678.8,661.05,11236084,7584098238.35,1179.0,606.3,201406,INE155A01022,2025-03-18T12:01:04.662Z,2025-03-18T12:01:04.662Z,0,,674.98,18-Mar-2025,,
67d80edc1460441fdf676e0c,TATAMOTORS,EQ,N,2025-03-17,2025-03-16T18:30:00.000Z,666.45,657.45,665.05,661.05,660.1,655.5,9174408,6072711007.95,1179.0,606.3,180213,INE155A01022,2025-03-17T12:00:28.716Z,2025-03-17T12:00:28.716Z,0,,661.92,17-Mar-2025,,
67d2c900fc8feef017863d52,TATAMOTORS,EQ,N,2025-03-13,2025-03-12T18:30:00.000Z,671.85,649.6,670.65,655.5,654.7,668.3,14004345,9217299961.95,1179.0,606.3,208418,INE155A01022,2025-03-13T12:01:04.762Z,2025-03-13T12:01:04.762Z,0,,658.17,13-Mar-2025,,
67d177819ceeeaa86c76a3a4,TATAMOTORS,EQ,N,2025-03-12,2025-03-11T18:30:00.000Z,671.9,652.25,654.5,668.3,668.15,648.05,18732785,12469905999.05,1179.0,606.3,293574,INE155A01022,2025-03-12T12:01:05.289Z,2025-03-12T12:01:05.289Z,0,,665.67,12-Mar-2025,,
67d02601b816ce05e55c32c6,TATAMOTORS,EQ,N,2025-03-11,2025-03-10T18:30:00.000Z,651.15,638.45,640.0,648.05,648.9,648.15,9534750,6165716173.4,1179.0,606.3,173182,INE155A01022,2025-03-11T12:01:05.124Z,2025-03-11T12:01:05.124Z,0,,646.66,11-Mar-2025,,
67cef028af0b41e50b555dda,TATAMOTORS,EQ,N,2025-03-10,2025-03-09T18:30:00.000Z,654.25,643.35,648.3,648.15,646.25,648.3,10309166,6688154028.35,1179.0,606.3,191705,INE155A01022,2025-03-10T13:59:04.099Z,2025-03-10T13:59:04.099Z,0,,648.76,10-Mar-2025,,
67cadfdd02276275376379c2,TATAMOTORS,EQ,N,2025-03-07,2025-03-06T18:30:00.000Z,651.5,635.0,640.0,648.3,647.5,639.65,10123450,6548199926.05,1179.0,606.3,188802,INE155A01022,2025-03-07T12:00:29.189Z,2025-03-07T12:00:29.189Z,0,,646.83,07-Mar-2025,,
67c98e7fe344d063ca048424,TATAMOTORS,EQ,N,2025-03-06,2025-03-05T18:30:00.000Z,655.95,635.6,653.25,639.65,638.9,640.8,16991501,10896842798.8,1179.0,606.3,306481,INE155A01022,2025-03-06T12:01:03.834Z,2025-03-06T12:01:03.834Z,0,,641.31,06-Mar-2025,,
67c83d007c0a2e16187d53b6,TATAMOTORS,EQ,N,2025-03-05,2025-03-04T18:30:00.000Z,641.6,618.6,619.0,640.8,641.6,619.2,12373061,7848843672.85,1179.0,606.3,254485,INE155A01022,2025-03-05T12:01:04.899Z,2025-03-05T12:01:04.899Z,0,,634.35,05-Mar-2025,,
67c6eb7fc45f692dc485be1b,TATAMOTORS,EQ,N,2025-03-04,2025-03-03T18:30:00.000Z,629.15,613.0,613.45,619.2,619.5,621.15,11878225,7381768453.3,1179.0,606.3,250241,INE155A01022,2025-03-04T12:01:03.849Z,2025-03-04T12:01:03.849Z,0,,621.45,04-Mar-2025,,
67c59a0045d3e17cfd758159,TATAMOTORS,EQ,N,2025-03-03,2025-03-02T18:30:00.000Z,626.85,606.3,620.65,621.15,621.4,620.65,18362700,11344511958.8,1179.0,606.3,351446,INE155A01022,2025-03-03T12:01:04.607Z,2025-03-03T12:01:04.607Z,0,,617.8,03-Mar-2025,,
67c1a580d7d0f984cb10a26c,TATAMOTORS,EQ,N,2025-02-28,2025-02-27T18:30:00.000Z,645.0,618.45,645.0,620.65,620.7,648.55,20477619,12862079147.25,1179.0,618.45,466703,INE155A01022,2025-02-28T12:01:04.507Z,2025-02-28T12:01:04.507Z,0,,628.1,28-Feb-2025,,
67c05400184940d9be683579,TATAMOTORS,EQ,N,2025-02-27,2025-02-26T18:30:00.000Z,665.0,645.65,662.0,648.55,647.75,661.6,12281857,8014342947.55,1179.0,645.65,254682,INE155A01022,2025-02-27T12:01:04.274Z,2025-02-27T12:01:04.274Z,0,,652.54,27-Feb-2025,,
67bdb101dddbb6bca9965209,TATAMOTORS,EQ,N,2025-02-25,2025-02-24T18:30:00.000Z,672.5,660.0,667.75,661.6,660.3,668.25,10251257,6820722158.2,1179.0,660.0,240289,INE155A01022,2025-02-25T12:01:05.409Z,2025-02-25T12:01:05.409Z,0,,665.35,25-Feb-2025,,
67bc5f80dddbb6bca9962cd3,TATAMOTORS,EQ,N,2025-02-24,2025-02-23T18:30:00.000Z,676.6,666.0,670.0,668.25,668.05,673.2,8861769,5945619520.0,1179.0,666.0,230767,INE155A01022,2025-02-24T12:01:04.077Z,2025-02-24T12:01:04.077Z,0,,670.93,24-Feb-2025,,
67b86b002793167e388d0e98,TATAMOTORS,EQ,N,2025-02-21,2025-02-20T18:30:00.000Z,690.0,671.1,686.0,673.2,672.4,689.8,14577524,9877580675.15,1179.0,667.05,290871,INE155A01022,2025-02-21T12:01:04.449Z,2025-02-21T12:01:04.449Z,0,,677.59,21-Feb-2025,,
67b71980aade1724254aa705,TATAMOTORS,EQ,N,2025-02-20,2025-02-19T18:30:00.000Z,692.85,675.0,680.0,689.8,688.4,681.0,8673335,5958437587.35,1179.0,667.05,189589,INE155A01022,2025-02-20T12:01:04.217Z,2025-02-20T12:01:04.217Z,0,,686.98,20-Feb-2025,,
67b5c8007e7ffa599fa062bc,TATAMOTORS,EQ,N,2025-02-19,2025-02-18T18:30:00.000Z,690.95,675.05,681.75,681.0,681.0,682.4,9986815,6828100967.1,1179.0,667.05,235012,INE155A01022,2025-02-19T12:01:04.129Z,2025-02-19T12:01:04.129Z,0,,683.71,19-Feb-2025,,
67b476801636fbae384fc11e,TATAMOTORS,EQ,N,2025-02-18,2025-02-17T18:30:00.000Z,687.95,672.15,686.6,682.4,682.5,686.6,7810143,5301726210.55,1179.0,667.05,195803,INE155A01022,2025-02-18T12:01:04.218Z,2025-02-18T12:01:04.218Z,0,,678.83,18-Feb-2025,,
67b3262ca7740e46fd49e506,TATAMOTORS,EQ,N,2025-02-17,2025-02-16T18:30:00.000Z,690.7,667.05,678.0,686.6,686.95,680.65,10313575,7052914527.2,1179.0,667.05,264623,INE155A01022,2025-02-17T12:06:04.821Z,2025-02-17T12:06:04.821Z,0,,683.85,17-Feb-2025,,
67af30808e0d781dcf033394,TATAMOTORS,EQ,N,2025-02-14,2025-02-13T18:30:00.000Z,690.95,669.15,685.95,680.65,678.9,683.85,9968127,6766524593.4,1179.0,667.05,235954,INE155A01022,2025-02-14T12:01:04.334Z,2025-02-14T12:01:04.334Z,0,,678.82,14-Feb-2025,,
67addf0066a44f12b734c76f,TATAMOTORS,EQ,N,2025-02-13,2025-02-12T18:30:00.000Z,693.15,679.35,684.35,683.85,683.0,684.35,8490769,5830829633.65,1179.0,667.05,205281,INE155A01022,2025-02-13T12:01:04.167Z,2025-02-13T12:01:04.167Z,0,,686.73,13-Feb-2025,,
67ac8d80b6348ac3a2ceda84,TATAMOTORS,EQ,N,2025-02-12,2025-02-11T18:30:00.000Z,687.55,667.05,680.0,684.35,684.7,677.75,12312424,8359368147.55,1179.0,667.05,303029,INE155A01022,2025-02-12T12:01:04.311Z,2025-02-12T12:01:04.311Z,0,,678.94,12-Feb-2025,,
67ab3c0085f54dccaefe1ed4,TATAMOTORS,EQ,N,2025-02-11,2025-02-10T18:30:00.000Z,697.0,675.1,696.0,677.75,677.4,696.0,11939990,8145908253.1,1179.0,675.1,380683,INE155A01022,2025-02-11T12:01:04.659Z,2025-02-11T12:01:04.659Z,0,,682.24,11-Feb-2025,,
67a9ea8015b873eaf995563a,TATAMOTORS,EQ,N,2025-02-10,2025-02-09T18:30:00.000Z,709.9,693.05,709.75,696.0,695.6,706.75,10981963,7662788415.9,1179.0,683.2,238395,INE155A01022,2025-02-10T12:01:04.878Z,2025-02-10T12:01:04.878Z,0,,697.76,10-Feb-2025,,
67a5f6009f0acd251c73ff18,TATAMOTORS,EQ,N,2025-02-07,2025-02-06T18:30:00.000Z,715.95,703.1,711.0,706.75,706.75,709.65,12259132,8698183953.95,1179.0,683.2,268831,INE155A01022,2025-02-07T12:01:04.363Z,2025-02-07T12:01:04.363Z,0,,709.53,07-Feb-2025,,
67a4a480f0c08fbfa194302a,TATAMOTORS,EQ,N,2025-02-06,2025-02-05T18:30:00.000Z,723.4,708.15,723.0,709.65,710.9,717.05,10016927,7151503773.75,1179.0,683.2,191132,INE155A01022,2025-02-06T12:01:04.902Z,2025-02-06T12:01:04.902Z,0,,713.94,06-Feb-2025,,
67a352ff64c63b2d06d0392b,TATAMOTORS,EQ,N,2025-02-05,2025-02-04T18:30:00.000Z,725.45,710.7,711.0,717.05,716.95,710.55,12907325,9284196893.55,1179.0,683.2,241395,INE155A01022,2025-02-05T12:01:03.969Z,2025-02-05T12:01:03.969Z,0,,719.3,05-Feb-2025,,
67a201805b596406d3b60975,TATAMOTORS,EQ,N,2025-02-04,2025-02-03T18:30:00.000Z,713.35,693.75,696.3,710.55,709.55,687.45,16792005,11862652772.55,1179.0,683.2,292952,INE155A01022,2025-02-04T12:01:04.502Z,2025-02-04T12:01:04.502Z,0,,706.45,04-Feb-2025,,
67a0afffb4dec8513df4ff32,TATAMOTORS,EQ,N,2025-02-03,2025-02-02T18:30:00.000Z,700.0,686.0,700.0,687.45,687.65,706.55,17806760,12278928075.05,1179.0,683.2,494904,INE155A01022,2025-02-03T12:01:04.006Z,2025-02-03T12:01:04.006Z,0,,689.57,03-Feb-2025,,
679e0d00f197463ec467b5a4,TATAMOTORS,EQ,N,2025-02-01,2025-01-31T18:30:00.000Z,724.75,700.9,719.5,706.55,705.9,716.1,14087493,10030202387.8,1179.0,683.2,297568,INE155A01022,2025-02-01T12:01:04.326Z,2025-02-01T12:01:04.326Z,0,,711.99,01-Feb-2025,,
679cbb80e74dad1cfe69bddd,TATAMOTORS,EQ,N,2025-01-31,2025-01-30T18:30:00.000Z,717.0,696.45,706.0,716.1,715.7,696.85,19157717,13550396657.95,1179.0,683.2,340074,INE155A01022,2025-01-31T12:01:04.409Z,2025-01-31T12:01:04.409Z,0,,707.31,31-Jan-2025,,
679b6a00d482007f3438f24e,TATAMOTORS,EQ,N,2025-01-30,2025-01-29T18:30:00.000Z,710.7,683.2,709.0,696.85,699.95,752.5,59390998,41485371859.15,1179.0,683.2,1094810,INE155A01022,2025-01-30T12:01:04.641Z,2025-01-30T12:01:04.641Z,0,,698.51,30-Jan-2025,,
679a1880d558bb5ab98f6ae5,TATAMOTORS,EQ,N,2025-01-29,2025-01-28T18:30:00.000Z,755.0,726.55,731.5,752.5,754.8,728.25,12461404,9252884619.5,1179.0,707.5,262830,INE155A01022,2025-01-29T12:01:04.173Z,2025-01-29T12:01:04.173Z,0,,742.52,29-Jan-2025,,
6798c70034cf829691067a72,TATAMOTORS,EQ,N,2025-01-28,2025-01-27T18:30:00.000Z,740.85,707.5,716.5,728.25,731.9,713.05,16104653,11669590702.95,1179.0,707.5,320748,INE155A01022,2025-01-28T12:01:04.047Z,2025-01-28T12:01:04.047Z,0,,724.61,28-Jan-2025,,
67977580e3454e94c491e860,TATAMOTORS,EQ,N,2025-01-27,2025-01-26T18:30:00.000Z,732.95,709.3,732.95,713.05,713.0,734.1,14123990,10147495359.6,1179.0,709.3,335720,INE155A01022,2025-01-27T12:01:04.577Z,2025-01-27T12:01:04.577Z,0,,718.46,27-Jan-2025,,
6793810061596ed1d929d098,TATAMOTORS,EQ,N,2025-01-24,2025-01-23T18:30:00.000Z,754.15,732.2,750.05,734.1,733.4,752.5,9513166,7046464980.2,1179.0,717.7,211930,INE155A01022,2025-01-24T12:01:04.013Z,2025-01-24T12:01:04.013Z,0,,740.71,24-Jan-2025,,
67922f7f9a3fa4a1031206e7,TATAMOTORS,EQ,N,2025-01-23,2025-01-22T18:30:00.000Z,759.7,739.8,742.75,752.5,753.0,742.75,7916689,5951070317.85,1179.0,717.7,202401,INE155A01022,2025-01-23T12:01:03.785Z,2025-01-23T12:01:03.785Z,0,,751.71,23-Jan-2025,,
6790ddff6bdd837c9fe6a33e,TATAMOTORS,EQ,N,2025-01-22,2025-01-21T18:30:00.000Z,765.45,731.0,764.15,742.75,744.35,760.75,12418474,9222325023.8,1179.0,717.7,357913,INE155A01022,2025-01-22T12:01:03.692Z,2025-01-22T12:01:03.692Z,0,,742.63,22-Jan-2025,,
678f8c80e7a37c0f45c8c67a,TATAMOTORS,EQ,N,2025-01-21,2025-01-20T18:30:00.000Z,786.65,758.4,775.0,760.75,761.0,774.35,11657178,8984660555.8,1179.0,717.7,285590,INE155A01022,2025-01-21T12:01:04.464Z,2025-01-21T12:01:04.464Z,0,,770.74,21-Jan-2025,,
678e3b005ada6e714f827e9c,TATAMOTORS,EQ,N,2025-01-20,2025-01-19T18:30:00.000Z,783.0,767.0,780.0,774.35,773.95,779.75,9956101,7707154628.95,1179.0,717.7,179913,INE155A01022,2025-01-20T12:01:04.779Z,2025-01-20T12:01:04.779Z,0,,774.11,20-Jan-2025,,
678a46808cc9267607dec0db,TATAMOTORS,EQ,N,2025-01-17,2025-01-16T18:30:00.000Z,785.5,772.25,773.9,779.75,779.9,774.35,7007239,5465086692.6,1179.0,717.7,146024,INE155A01022,2025-01-17T12:01:04.205Z,2025-01-17T12:01:04.205Z,0,,779.92,17-Jan-2025,,
6788f5007c937687fcf9ff5f,TATAMOTORS,EQ,N,2025-01-16,2025-01-15T18:30:00.000Z,781.0,767.35,769.9,774.35,775.45,763.6,8680163,6727785831.25,1179.0,717.7,191171,INE155A01022,2025-01-16T12:01:04.854Z,2025-01-16T12:01:04.854Z,0,,775.08,16-Jan-2025,,
6787a37fa08366c8d01f3756,TATAMOTORS,EQ,N,2025-01-15,2025-01-14T18:30:00.000Z,785.0,756.05,771.0,763.6,763.0,770.5,10500910,8045421842.2,1179.0,717.7,249215,INE155A01022,2025-01-15T12:01:03.926Z,2025-01-15T12:01:03.926Z,0,,766.16,15-Jan-2025,,
6786520019d2c6c42095b87a,TATAMOTORS,EQ,N,2025-01-14,2025-01-13T18:30:00.000Z,779.0,751.5,751.5,770.5,772.3,751.0,11377053,8787240473.25,1179.0,717.7,277895,INE155A01022,2025-01-14T12:01:04.242Z,2025-01-14T12:01:04.242Z,0,,772.37,14-Jan-2025,,
678500802c53ea2e041d3090,TATAMOTORS,EQ,N,2025-01-13,2025-01-12T18:30:00.000Z,773.55,748.8,769.0,751.0,750.6,774.65,12230175,9306120971.5,1179.0,717.7,305264,INE155A01022,2025-01-13T12:01:04.820Z,2025-01-13T12:01:04.820Z,0,,760.91,13-Jan-2025,,
67810bffe513b66e87ebecbf,TATAMOTORS,EQ,N,2025-01-10,2025-01-09T18:30:00.000Z,787.95,766.8,780.05,774.65,776.5,780.1,11144005,8673268253.45,1179.0,717.7,274052,INE155A01022,2025-01-10T12:01:03.739Z,2025-01-10T12:01:03.739Z,0,,778.29,10-Jan-2025,,
677fba80b11de24f9f0e2970,TATAMOTORS,EQ,N,2025-01-09,2025-01-08T18:30:00.000Z,810.0,769.45,800.0,780.1,781.4,794.95,17948464,14086940933.35,1179.0,717.7,366805,INE155A01022,2025-01-09T12:01:04.770Z,2025-01-09T12:01:04.770Z,0,,784.85,09-Jan-2025,,
677e690014c969f7186437b5,TATAMOTORS,EQ,N,2025-01-08,2025-01-07T18:30:00.000Z,797.0,781.65,792.6,794.95,795.5,793.25,11861066,9368607134.3,1179.0,717.7,255679,INE155A01022,2025-01-08T12:01:04.760Z,2025-01-08T12:01:04.760Z,0,,789.86,08-Jan-2025,,
677d1780defc1db3443cd6fe,TATAMOTORS,EQ,N,2025-01-07,2025-01-06T18:30:00.000Z,796.95,772.5,776.0,793.25,792.5,776.25,15547971,12245678232.5,1179.0,717.7,314304,INE155A01022,2025-01-07T12:01:04.196Z,2025-01-07T12:01:04.196Z,0,,787.61,07-Jan-2025,,
677bc60097f58fe88f94591f,TATAMOTORS,EQ,N,2025-01-06,2025-01-05T18:30:00.000Z,797.7,765.3,797.7,776.25,776.0,790.4,16948151,13270905837.25,1179.0,717.7,358878,INE155A01022,2025-01-06T12:01:04.974Z,2025-01-06T12:01:04.974Z,0,,783.03,06-Jan-2025,,
6777d18252578c8acfcc114f,TATAMOTORS,EQ,N,2025-01-03,2025-01-02T18:30:00.000Z,800.6,761.45,768.0,790.4,789.0,765.05,24773025,19492797930.8,1179.0,717.7,457866,INE155A01022,2025-01-03T12:01:06.479Z,2025-01-03T12:01:06.479Z,0,,786.86,03-Jan-2025,,
67767fff99c47fa1f17106ec,TATAMOTORS,EQ,N,2025-01-02,2025-01-01T18:30:00.000Z,767.35,749.35,759.3,765.05,764.85,749.25,15294572,11583198011.4,1179.0,717.7,306615,INE155A01022,2025-01-02T12:01:03.905Z,2025-01-02T12:01:03.905Z,0,,757.34,02-Jan-2025,,
67754b93d3205bf7e5c332ff,TATAMOTORS,EQ,N,2025-01-01,2024-12-31T18:30:00.000Z,751.1,736.0,740.45,749.25,749.85,740.15,7792251,5800228118.15,1179.0,717.7,170318,INE155A01022,2025-01-01T14:05:07.747Z,2025-01-01T14:05:07.747Z,0,,744.36,01-Jan-2025,,
