_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,symChange,CA
5dc924459606c20009de3a77,HDFCLIFE,EQ,N,585.6,567.1,567.1,582.3,584.25,569.3,3937172,2276452221.35,585.6,344.4,73969,INE795G01014,2019-09-27,2019-09-26T18:30:00.000Z,2019-11-11T09:05:10.522Z,2019-11-11T09:05:10.522Z,0,,578.19,27-Sep-2019,,
5dc924459606c20009de3972,HDFCLIFE,EQ,N,577.0,556.4,556.9,569.3,568.7,557.85,4460160,2545393395.2,577.0,344.4,94626,INE795G01014,2019-09-26,2019-09-25T18:30:00.000Z,2019-11-11T09:05:09.871Z,2019-11-11T09:05:09.871Z,0,,570.7,26-Sep-2019,,
5dc924469606c20009de3d85,HDFCLIFE,EQ,N,562.7,550.1,551.8,557.85,556.4,551.05,3790845,2113802816.75,569.75,344.4,60029,INE795G01014,2019-09-25,2019-09-24T18:30:00.000Z,2019-11-11T09:05:11.036Z,2019-11-11T09:05:11.036Z,0,,557.61,25-Sep-2019,,
5dc924469606c20009de3c0a,HDFCLIFE,EQ,N,554.95,540.15,541.1,551.05,552.65,540.75,2548423,1392921874.45,569.75,344.4,55017,INE795G01014,2019-09-24,2019-09-23T18:30:00.000Z,2019-11-11T09:05:10.922Z,2019-11-11T09:05:10.922Z,0,,546.58,24-Sep-2019,,
5f4f37b9cfc9c100080e5ff9,HDFCLIFE,EQ,N,566.7,540.0,564.0,540.75,541.8,563.85,5216335,2872795561.15,569.75,344.4,150336,INE795G01014,2019-09-23,2019-09-22T18:30:00.000Z,2020-09-02T06:12:09.374Z,2020-09-02T06:12:09.374Z,0,,550.73,23-Sep-2019,,
5f4f37b8cfc9c100080e5f99,HDFCLIFE,EQ,N,567.0,536.0,536.0,563.85,564.1,532.45,8964556,4987568473.05,569.75,344.4,155397,INE795G01014,2019-09-20,2019-09-19T18:30:00.000Z,2020-09-02T06:12:08.632Z,2020-09-02T06:12:08.632Z,0,,556.37,20-Sep-2019,,
5f4f37b8cfc9c100080e5fbf,HDFCLIFE,EQ,N,540.7,529.1,540.7,532.45,532.95,539.1,1092159,582100017.9,569.75,344.4,29675,INE795G01014,2019-09-19,2019-09-18T18:30:00.000Z,2020-09-02T06:12:09.446Z,2020-09-02T06:12:09.446Z,0,,532.98,19-Sep-2019,,
5f4f37b8cfc9c100080e5fd6,HDFCLIFE,EQ,N,540.0,533.0,533.85,539.1,539.75,530.7,1460223,785245607.0,569.75,344.4,47238,INE795G01014,2019-09-18,2019-09-17T18:30:00.000Z,2020-09-02T06:12:09.277Z,2020-09-02T06:12:09.277Z,0,,537.76,18-Sep-2019,,
5f4f37b8cfc9c100080e5fcb,HDFCLIFE,EQ,N,538.6,524.1,538.6,530.7,531.15,537.65,1952479,1036097832.8,569.75,344.4,71518,INE795G01014,2019-09-17,2019-09-16T18:30:00.000Z,2020-09-02T06:12:09.469Z,2020-09-02T06:12:09.469Z,0,,530.66,17-Sep-2019,,
5f4f37b8cfc9c100080e5fb3,HDFCLIFE,EQ,N,540.0,533.55,537.0,537.65,537.0,540.4,1320333,709216914.05,569.75,344.4,39458,INE795G01014,2019-09-16,2019-09-15T18:30:00.000Z,2020-09-02T06:12:09.435Z,2020-09-02T06:12:09.435Z,0,,537.15,16-Sep-2019,,
